,duration(s),microsiemens,normalized_time,participantID,tag0,tag1
1151,5663.226076841354,4.313058,287.8,Participant_1496443804_A01890.p,False,False
1152,5663.476086854935,4.360439,288.0,Participant_1496443804_A01890.p,False,False
1153,5663.726096868515,4.424467,288.3,Participant_1496443804_A01890.p,False,False
1154,5663.976106882095,4.455201000000001,288.5,Participant_1496443804_A01890.p,False,False
1155,5664.226116895676,4.469287,288.8,Participant_1496443804_A01890.p,False,False
1156,5664.476126909256,4.473129,289.0,Participant_1496443804_A01890.p,False,False
1157,5664.726136684418,4.485933999999999,289.3,Participant_1496443804_A01890.p,False,False
1158,5664.976146697998,4.483373,289.5,Participant_1496443804_A01890.p,False,False
1159,5665.226156711578,4.485933999999999,289.8,Participant_1496443804_A01890.p,False,False
1160,5665.476166725159,4.511545,290.0,Participant_1496443804_A01890.p,False,False
1161,5665.726176738739,4.488494999999999,290.3,Participant_1496443804_A01890.p,False,False
1162,5665.976186752319,4.496179,290.5,Participant_1496443804_A01890.p,False,False
1163,5666.2261967659,4.767657,290.8,Participant_1496443804_A01890.p,False,False
1164,5666.476206541061,4.813757,291.0,Participant_1496443804_A01890.p,False,False
1165,5666.726216554642,4.562768,291.3,Participant_1496443804_A01890.p,False,False
1166,5666.976226568222,4.444955999999999,291.5,Participant_1496443804_A01890.p,False,False
1167,5667.226236581802,3.844374,291.8,Participant_1496443804_A01890.p,False,False
1168,5667.476246595383,4.146242,292.0,Participant_1496443804_A01890.p,False,False
1169,5667.726256608963,4.591876999999999,292.3,Participant_1496443804_A01890.p,False,False
1170,5667.976266622543,4.747169,292.5,Participant_1496443804_A01890.p,False,False
1171,5668.226276397705,4.503862000000001,292.8,Participant_1496443804_A01890.p,False,False
1172,5668.476286411285,4.405259,293.0,Participant_1496443804_A01890.p,False,False
1173,5668.726296424866,4.791988,293.3,Participant_1496443804_A01890.p,False,False
1174,5668.976306438446,4.646004,293.5,Participant_1496443804_A01890.p,False,False
1175,5669.226316452026,4.738204000000001,293.8,Participant_1496443804_A01890.p,False,False
1176,5669.476326465607,4.711313,294.0,Participant_1496443804_A01890.p,False,False
1177,5669.726336479187,4.665213,294.3,Participant_1496443804_A01890.p,False,False
1178,5669.976346254349,4.643443,294.5,Participant_1496443804_A01890.p,False,False
1179,5670.226356267929,4.635759999999999,294.8,Participant_1496443804_A01890.p,False,False
1180,5670.476366281509,3.934013,295.0,Participant_1496443804_A01890.p,False,False
1181,5670.72637629509,3.331806,295.3,Participant_1496443804_A01890.p,False,False
1182,5670.97638630867,4.095987999999999,295.5,Participant_1496443804_A01890.p,False,False
1183,5671.22639632225,4.55474,295.8,Participant_1496443804_A01890.p,False,False
1184,5671.476406335831,3.808518,296.0,Participant_1496443804_A01890.p,False,False
1185,5671.726416110992,3.946475,296.3,Participant_1496443804_A01890.p,False,False
1186,5671.976426124573,4.568827,296.5,Participant_1496443804_A01890.p,False,False
1187,5672.226436138153,5.018647000000001,296.8,Participant_1496443804_A01890.p,False,False
1188,5672.476446151733,5.573353,297.0,Participant_1496443804_A01890.p,False,False
1189,5672.726456165314,5.195086,297.3,Participant_1496443804_A01890.p,False,False
1190,5672.976466178894,4.912082,297.5,Participant_1496443804_A01890.p,False,False
1191,5673.226476192474,4.632141000000001,297.8,Participant_1496443804_A01890.p,False,False
1192,5673.476486206055,4.963806,298.0,Participant_1496443804_A01890.p,False,False
1193,5673.726495981216,4.397799,298.3,Participant_1496443804_A01890.p,False,False
1194,5673.976505994797,4.552523000000001,298.5,Participant_1496443804_A01890.p,False,False
1195,5674.226516008377,4.539718,298.8,Participant_1496443804_A01890.p,False,False
1196,5674.476526021957,4.68314,299.0,Participant_1496443804_A01890.p,False,False
1197,5674.726536035538,4.91108,299.3,Participant_1496443804_A01890.p,False,False
1198,5674.976546049118,5.017366,299.5,Participant_1496443804_A01890.p,False,False
1199,5675.226556062698,5.039358999999999,299.8,Participant_1496443804_A01890.p,False,False
1200,5675.47656583786,4.714097,300.0,Participant_1496443804_A01890.p,False,False
1201,5675.72657585144,4.907462000000001,300.3,Participant_1496443804_A01890.p,False,False
1202,5675.976585865021,4.660314,300.5,Participant_1496443804_A01890.p,False,False
1203,5676.226595878601,5.098265,300.8,Participant_1496443804_A01890.p,False,False
1204,5676.476605892181,5.146926000000001,301.0,Participant_1496443804_A01890.p,False,False
1205,5676.726615905762,4.793492,301.3,Participant_1496443804_A01890.p,False,False
1206,5676.976625919342,4.304318,301.5,Participant_1496443804_A01890.p,False,False
1207,5677.226635694504,3.807237,301.8,Participant_1496443804_A01890.p,False,False
1208,5677.476645708084,3.986172,302.0,Participant_1496443804_A01890.p,False,False
1209,5677.726655721664,4.430526,302.3,Participant_1496443804_A01890.p,False,False
1210,5677.976665735245,4.479187,302.5,Participant_1496443804_A01890.p,False,False
1211,5678.226675748825,3.807237,302.8,Participant_1496443804_A01890.p,False,False
1212,5678.476685762405,3.815857,303.0,Participant_1496443804_A01890.p,False,False
1213,5678.726695775986,3.98233,303.3,Participant_1496443804_A01890.p,False,False
1214,5678.9767055511475,4.243565,303.5,Participant_1496443804_A01890.p,False,False
1215,5679.226715564728,4.339606,303.8,Participant_1496443804_A01890.p,False,False
1216,5679.476725578308,4.255089,304.0,Participant_1496443804_A01890.p,False,False
1217,5679.726735591888,3.311317,304.3,Participant_1496443804_A01890.p,False,False
1218,5679.976745605469,4.095987999999999,304.5,Participant_1496443804_A01890.p,False,False
1219,5680.226755619049,3.344611,304.8,Participant_1496443804_A01890.p,False,False
1220,5680.476765632629,3.856523,305.0,Participant_1496443804_A01890.p,False,False
1221,5680.726775407791,4.095987999999999,305.3,Participant_1496443804_A01890.p,False,False
1222,5680.9767854213715,4.591876999999999,305.5,Participant_1496443804_A01890.p,False,False
1223,5681.226795434952,5.077553,305.8,Participant_1496443804_A01890.p,False,False
1224,5681.476805448532,5.186624,306.0,Participant_1496443804_A01890.p,False,False
1225,5681.726815462112,5.278824,306.3,Participant_1496443804_A01890.p,False,False
1226,5681.976825475693,5.259615,306.5,Participant_1496443804_A01890.p,False,False
1227,5682.226835489273,5.082898,306.8,Participant_1496443804_A01890.p,False,False
1228,5682.476845264435,5.488836,307.0,Participant_1496443804_A01890.p,False,False
1229,5682.726855278015,5.490895,307.3,Participant_1496443804_A01890.p,False,False
1230,5682.9768652915955,5.108008,307.5,Participant_1496443804_A01890.p,False,False
1231,5683.226875305176,4.873665,307.8,Participant_1496443804_A01890.p,False,False
1232,5683.476885318756,4.893375,308.0,Participant_1496443804_A01890.p,False,False
1233,5683.726895332336,4.324807,308.3,Participant_1496443804_A01890.p,False,False
1234,5683.976905345917,3.807237,308.5,Participant_1496443804_A01890.p,False,False
1235,5684.226915359497,3.310036,308.8,Participant_1496443804_A01890.p,False,False
1236,5684.476925134659,2.989584,309.0,Participant_1496443804_A01890.p,False,False
1237,5684.726935148239,2.949886,309.3,Participant_1496443804_A01890.p,False,False
1238,5684.9769451618195,2.508155,309.5,Participant_1496443804_A01890.p,False,False
1239,5685.2269551754,3.591509,309.8,Participant_1496443804_A01890.p,False,False
1240,5685.47696518898,4.095987999999999,310.0,Participant_1496443804_A01890.p,False,False
1241,5685.72697520256,4.591876999999999,310.3,Participant_1496443804_A01890.p,False,False
1242,5685.976985216141,3.827726,310.5,Participant_1496443804_A01890.p,False,False
1243,5686.2269949913025,3.567429,310.8,Participant_1496443804_A01890.p,False,False
1244,5686.477005004883,3.978488,311.0,Participant_1496443804_A01890.p,False,False
1245,5686.727015018463,4.018186,311.3,Participant_1496443804_A01890.p,False,False
1246,5686.9770250320435,3.855555,311.5,Participant_1496443804_A01890.p,False,False
1247,5687.227035045624,3.865799,311.8,Participant_1496443804_A01890.p,False,False
1248,5687.477045059204,4.068128,312.0,Participant_1496443804_A01890.p,False,False
1249,5687.727055072784,4.369059,312.3,Participant_1496443804_A01890.p,False,False
1250,5687.977064847946,4.434368,312.5,Participant_1496443804_A01890.p,False,False
1251,5688.2270748615265,4.482092,312.8,Participant_1496443804_A01890.p,False,False
1252,5688.477084875107,4.505143,313.0,Participant_1496443804_A01890.p,False,False
1253,5688.727094888687,4.074873999999999,313.3,Participant_1496443804_A01890.p,False,False
1254,5688.9771049022675,4.074873999999999,313.5,Participant_1496443804_A01890.p,False,False
1255,5689.227114915848,4.11201,313.8,Participant_1496443804_A01890.p,False,False
1256,5689.477124929428,4.432151,314.0,Participant_1496443804_A01890.p,False,False
1257,5689.72713470459,4.273361,314.3,Participant_1496443804_A01890.p,False,False
1258,5689.97714471817,4.350194999999999,314.5,Participant_1496443804_A01890.p,False,False
1259,5690.2271547317505,4.478251,314.8,Participant_1496443804_A01890.p,False,False
1260,5690.477164745331,4.47697,315.0,Participant_1496443804_A01890.p,False,False
1261,5690.727174758911,4.512826,315.3,Participant_1496443804_A01890.p,False,False
1262,5690.9771847724915,4.824002,315.5,Participant_1496443804_A01890.p,False,False
1263,5691.227194786072,4.147866,315.8,Participant_1496443804_A01890.p,False,False
1264,5691.4772045612335,4.360439,316.0,Participant_1496443804_A01890.p,False,False
1265,5691.727214574814,4.402698,316.3,Participant_1496443804_A01890.p,False,False
1266,5691.977224588394,4.474409,316.5,Participant_1496443804_A01890.p,False,False
1267,5692.2272346019745,4.455201000000001,316.8,Participant_1496443804_A01890.p,False,False
1268,5692.477244615555,4.359159,317.0,Participant_1496443804_A01890.p,False,False
1269,5692.727254629135,4.208053,317.3,Participant_1496443804_A01890.p,False,False
1270,5692.977264642715,3.840532,317.5,Participant_1496443804_A01890.p,False,False
1271,5693.227274656296,3.79921,317.8,Participant_1496443804_A01890.p,False,False
1272,5693.4772844314575,3.648104,318.0,Participant_1496443804_A01890.p,False,False
1273,5693.727294445038,3.713413,318.3,Participant_1496443804_A01890.p,False,False
1274,5693.977304458618,3.832505,318.5,Participant_1496443804_A01890.p,False,False
1275,5694.2273144721985,3.933669,318.8,Participant_1496443804_A01890.p,False,False
1276,5694.477324485779,4.052761,319.0,Participant_1496443804_A01890.p,False,False
1277,5694.727334499359,4.244845,319.3,Participant_1496443804_A01890.p,False,False
1278,5694.977344512939,4.351131,319.5,Participant_1496443804_A01890.p,False,False
1279,5695.227354288101,4.453576,319.8,Participant_1496443804_A01890.p,False,False
1280,5695.4773643016815,4.520509,320.0,Participant_1496443804_A01890.p,False,False
1281,5695.727374315262,4.488494999999999,320.3,Participant_1496443804_A01890.p,False,False
1282,5695.977384328842,4.434712,320.5,Participant_1496443804_A01890.p,False,False
1283,5696.2273943424225,4.61271,320.8,Participant_1496443804_A01890.p,False,False
1284,5696.477404356003,4.633198999999999,321.0,Participant_1496443804_A01890.p,False,False
1285,5696.727414369583,4.485933999999999,321.3,Participant_1496443804_A01890.p,False,False
1286,5696.977424144745,4.784305000000001,321.5,Participant_1496443804_A01890.p,False,False
1287,5697.227434158325,4.564048000000001,321.8,Participant_1496443804_A01890.p,False,False
1288,5697.4774441719055,4.676737999999999,322.0,Participant_1496443804_A01890.p,False,False
1289,5697.727454185486,4.633198999999999,322.3,Participant_1496443804_A01890.p,False,False
1290,5697.977464199066,4.574293,322.5,Participant_1496443804_A01890.p,False,False
1291,5698.2274742126465,4.515387,322.8,Participant_1496443804_A01890.p,False,False
1292,5698.477484226227,4.496179,323.0,Participant_1496443804_A01890.p,False,False
1293,5698.727494001389,4.512826,323.3,Participant_1496443804_A01890.p,False,False
1294,5698.977504014969,4.296412,323.5,Participant_1496443804_A01890.p,False,False
1295,5699.227514028549,4.441114,323.8,Participant_1496443804_A01890.p,False,False
1296,5699.4775240421295,4.282325,324.0,Participant_1496443804_A01890.p,False,False
1297,5699.72753405571,4.508984,324.3,Participant_1496443804_A01890.p,False,False
1298,5699.97754406929,4.538437,324.5,Participant_1496443804_A01890.p,False,False
1299,5700.2275540828705,4.508984,324.8,Participant_1496443804_A01890.p,False,False
1300,5700.477563858032,4.56917,325.0,Participant_1496443804_A01890.p,False,False
1301,5700.727573871613,4.47697,325.3,Participant_1496443804_A01890.p,False,False
1302,5700.977583885193,4.884188,325.5,Participant_1496443804_A01890.p,False,False
1303,5701.227593898773,4.66009,325.8,Participant_1496443804_A01890.p,False,False
1304,5701.4776039123535,4.546121,326.0,Participant_1496443804_A01890.p,False,False
1305,5701.727613925934,4.529473,326.3,Participant_1496443804_A01890.p,False,False
1306,5701.977623939514,4.537157,326.5,Participant_1496443804_A01890.p,False,False
1307,5702.2276339530945,4.573012,326.8,Participant_1496443804_A01890.p,False,False
1308,5702.477643728256,4.599904,327.0,Participant_1496443804_A01890.p,False,False
1309,5702.727653741837,4.601184,327.3,Participant_1496443804_A01890.p,False,False
1310,5702.977663755417,4.606307,327.5,Participant_1496443804_A01890.p,False,False
1311,5703.227673768997,4.602465,327.8,Participant_1496443804_A01890.p,False,False
1312,5703.4776837825775,4.605026000000001,328.0,Participant_1496443804_A01890.p,False,False
1313,5703.727693796158,4.597343,328.3,Participant_1496443804_A01890.p,False,False
1314,5703.977703809738,4.587098999999999,328.5,Participant_1496443804_A01890.p,False,False
1315,5704.2277135849,4.587098999999999,328.8,Participant_1496443804_A01890.p,False,False
1316,5704.47772359848,4.581976,329.0,Participant_1496443804_A01890.p,False,False
1317,5704.727733612061,4.56789,329.3,Participant_1496443804_A01890.p,False,False
1318,5704.977743625641,4.580696,329.5,Participant_1496443804_A01890.p,False,False
1319,5705.227753639221,4.601184,329.8,Participant_1496443804_A01890.p,False,False
1320,5705.4777636528015,4.630637999999999,330.0,Participant_1496443804_A01890.p,False,False
1321,5705.727773666382,4.649846,330.3,Participant_1496443804_A01890.p,False,False
1322,5705.977783441544,4.530754,330.5,Participant_1496443804_A01890.p,False,False
1323,5706.227793455124,4.497458999999999,330.8,Participant_1496443804_A01890.p,False,False
1324,5706.477803468704,4.503862000000001,331.0,Participant_1496443804_A01890.p,False,False
1325,5706.727813482285,4.503862000000001,331.3,Participant_1496443804_A01890.p,False,False
1326,5706.977823495865,4.494898,331.5,Participant_1496443804_A01890.p,False,False
1327,5707.227833509445,4.478251,331.8,Participant_1496443804_A01890.p,False,False
1328,5707.4778435230255,4.466726,332.0,Participant_1496443804_A01890.p,False,False
1329,5707.727853298187,4.480812,332.3,Participant_1496443804_A01890.p,False,False
1330,5707.977863311768,4.480812,332.5,Participant_1496443804_A01890.p,False,False
1331,5708.227873325348,4.488494999999999,332.8,Participant_1496443804_A01890.p,False,False
1332,5708.477883338928,4.491055999999999,333.0,Participant_1496443804_A01890.p,False,False
1333,5708.7278933525085,4.485933999999999,333.3,Participant_1496443804_A01890.p,False,False
1334,5708.977903366089,4.468006,333.5,Participant_1496443804_A01890.p,False,False
1335,5709.227913379669,4.469287,333.8,Participant_1496443804_A01890.p,False,False
1336,5709.477923154831,4.465445,334.0,Participant_1496443804_A01890.p,False,False
1337,5709.727933168411,4.464165,334.3,Participant_1496443804_A01890.p,False,False
1338,5709.977943181992,4.451359,334.5,Participant_1496443804_A01890.p,False,False
1339,5710.227953195572,4.457762000000001,334.8,Participant_1496443804_A01890.p,False,False
1340,5710.477963209152,4.470567,335.0,Participant_1496443804_A01890.p,False,False
1341,5710.7279732227325,4.47697,335.3,Participant_1496443804_A01890.p,False,False
1342,5710.977983236313,4.500021,335.5,Participant_1496443804_A01890.p,False,False
1343,5711.227993249893,4.535876,335.8,Participant_1496443804_A01890.p,False,False
1344,5711.478003025055,4.547401,336.0,Participant_1496443804_A01890.p,False,False
1345,5711.728013038635,4.542279,336.3,Participant_1496443804_A01890.p,False,False
1346,5711.978023052216,4.528193,336.5,Participant_1496443804_A01890.p,False,False
1347,5712.228033065796,4.606307,336.8,Participant_1496443804_A01890.p,False,False
1348,5712.478043079376,4.663932,337.0,Participant_1496443804_A01890.p,False,False
1349,5712.7280530929565,4.663932,337.3,Participant_1496443804_A01890.p,False,False
1350,5712.978063106537,4.671616,337.5,Participant_1496443804_A01890.p,False,False
1351,5713.228072881699,4.651126000000001,337.8,Participant_1496443804_A01890.p,False,False
1352,5713.478082895279,4.643443,338.0,Participant_1496443804_A01890.p,False,False
1353,5713.728092908859,4.624235,338.3,Participant_1496443804_A01890.p,False,False
1354,5713.97810292244,4.603746,338.5,Participant_1496443804_A01890.p,False,False
1355,5714.22811293602,4.542279,338.8,Participant_1496443804_A01890.p,False,False
1356,5714.4781229496,4.485933999999999,339.0,Participant_1496443804_A01890.p,False,False
1357,5714.7281329631805,4.503862000000001,339.3,Participant_1496443804_A01890.p,False,False
1358,5714.978142738342,4.489776,339.5,Participant_1496443804_A01890.p,False,False
1359,5715.228152751923,4.570451,339.8,Participant_1496443804_A01890.p,False,False
1360,5715.478162765503,4.566609,340.0,Participant_1496443804_A01890.p,False,False
1361,5715.728172779083,4.56917,340.3,Participant_1496443804_A01890.p,False,False
1362,5715.978182792664,4.500021,340.5,Participant_1496443804_A01890.p,False,False
1363,5716.228192806244,4.532033999999999,340.8,Participant_1496443804_A01890.p,False,False
1364,5716.478202819824,4.516668,341.0,Participant_1496443804_A01890.p,False,False
1365,5716.728212594986,4.469287,341.3,Participant_1496443804_A01890.p,False,False
1366,5716.978222608566,4.432151,341.5,Participant_1496443804_A01890.p,False,False
1367,5717.228232622147,4.423187,341.8,Participant_1496443804_A01890.p,False,False
1368,5717.478242635727,4.325864,342.0,Participant_1496443804_A01890.p,False,False
1369,5717.728252649307,4.38349,342.3,Participant_1496443804_A01890.p,False,False
1370,5717.978262662888,4.406539,342.5,Participant_1496443804_A01890.p,False,False
1371,5718.228272676468,4.435992,342.8,Participant_1496443804_A01890.p,False,False
1372,5718.47828245163,4.596062,343.0,Participant_1496443804_A01890.p,False,False
1373,5718.72829246521,4.551243,343.3,Participant_1496443804_A01890.p,False,False
1374,5718.97830247879,4.533315,343.5,Participant_1496443804_A01890.p,False,False
1375,5719.228312492371,4.538437,343.8,Participant_1496443804_A01890.p,False,False
1376,5719.478322505951,4.565329,344.0,Participant_1496443804_A01890.p,False,False
1377,5719.728332519531,4.585818,344.3,Participant_1496443804_A01890.p,False,False
1378,5719.978342533112,4.516668,344.5,Participant_1496443804_A01890.p,False,False
1379,5720.228352546692,4.626796,344.8,Participant_1496443804_A01890.p,False,False
1380,5720.478362321854,4.580696,345.0,Participant_1496443804_A01890.p,False,False
1381,5720.728372335434,4.639601,345.3,Participant_1496443804_A01890.p,False,False
1382,5720.978382349014,4.663932,345.5,Participant_1496443804_A01890.p,False,False
1383,5721.228392362595,4.657529,345.8,Participant_1496443804_A01890.p,False,False
1384,5721.478402376175,4.633198999999999,346.0,Participant_1496443804_A01890.p,False,False
1385,5721.728412389755,4.611429,346.3,Participant_1496443804_A01890.p,False,False
1386,5721.978422403336,4.59094,346.5,Participant_1496443804_A01890.p,False,False
1387,5722.228432178497,4.549962,346.8,Participant_1496443804_A01890.p,False,False
1388,5722.478442192078,4.576854,347.0,Participant_1496443804_A01890.p,False,False
1389,5722.728452205658,4.549962,347.3,Participant_1496443804_A01890.p,False,False
1390,5722.978462219238,4.596062,347.5,Participant_1496443804_A01890.p,False,False
1391,5723.228472232819,4.558926,347.8,Participant_1496443804_A01890.p,False,False
1392,5723.478482246399,4.322022,348.0,Participant_1496443804_A01890.p,False,False
1393,5723.728492259979,4.185003,348.3,Participant_1496443804_A01890.p,False,False
1394,5723.978502035141,4.232383,348.5,Participant_1496443804_A01890.p,False,False
1395,5724.228512048721,4.11073,348.8,Participant_1496443804_A01890.p,False,False
1396,5724.478522062302,4.126097,349.0,Participant_1496443804_A01890.p,False,False
1397,5724.728532075882,4.264397,349.3,Participant_1496443804_A01890.p,False,False
1398,5724.978542089462,4.24775,349.5,Participant_1496443804_A01890.p,False,False
1399,5725.228552103043,4.346353,349.8,Participant_1496443804_A01890.p,False,False
1400,5725.478562116623,4.373245,350.0,Participant_1496443804_A01890.p,False,False
1401,5725.728571891785,4.345073,350.3,Participant_1496443804_A01890.p,False,False
1402,5725.978581905365,4.421906,350.5,Participant_1496443804_A01890.p,False,False
1403,5726.228591918945,4.506423000000001,350.8,Participant_1496443804_A01890.p,False,False
1404,5726.478601932526,4.40782,351.0,Participant_1496443804_A01890.p,False,False
1405,5726.728611946106,4.33867,351.3,Participant_1496443804_A01890.p,False,False
1406,5726.978621959686,4.3169,351.5,Participant_1496443804_A01890.p,False,False
1407,5727.228631973267,4.402698,351.8,Participant_1496443804_A01890.p,False,False
1408,5727.478641748428,4.354036,352.0,Participant_1496443804_A01890.p,False,False
1409,5727.728651762009,4.074873999999999,352.3,Participant_1496443804_A01890.p,False,False
1410,5727.978661775589,4.20293,352.5,Participant_1496443804_A01890.p,False,False
1411,5728.228671789169,4.304094999999999,352.8,Participant_1496443804_A01890.p,False,False
1412,5728.47868180275,4.439833999999999,353.0,Participant_1496443804_A01890.p,False,False
1413,5728.72869181633,4.464165,353.3,Participant_1496443804_A01890.p,False,False
1414,5728.97870182991,4.265678,353.5,Participant_1496443804_A01890.p,False,False
1415,5729.228711843491,4.236225,353.8,Participant_1496443804_A01890.p,False,False
1416,5729.478721618652,4.420626,354.0,Participant_1496443804_A01890.p,False,False
1417,5729.728731632233,4.40782,354.3,Participant_1496443804_A01890.p,False,False
1418,5729.978741645813,4.470567,354.5,Participant_1496443804_A01890.p,False,False
1419,5730.228751659393,4.45392,354.8,Participant_1496443804_A01890.p,False,False
1420,5730.478761672974,4.528193,355.0,Participant_1496443804_A01890.p,False,False
1421,5730.728771686554,4.363,355.3,Participant_1496443804_A01890.p,False,False
1422,5730.978781700134,4.046702,355.5,Participant_1496443804_A01890.p,False,False
1423,5731.228791475296,4.090241000000001,355.8,Participant_1496443804_A01890.p,False,False
1424,5731.478801488876,4.096644,356.0,Participant_1496443804_A01890.p,False,False
1425,5731.728811502457,4.158111,356.3,Participant_1496443804_A01890.p,False,False
1426,5731.978821516037,4.369403,356.5,Participant_1496443804_A01890.p,False,False
1427,5732.228831529617,4.127378,356.8,Participant_1496443804_A01890.p,False,False
1428,5732.478841543198,4.11073,357.0,Participant_1496443804_A01890.p,False,False
1429,5732.728851556778,4.350194999999999,357.3,Participant_1496443804_A01890.p,False,False
1430,5732.97886133194,4.615271,357.5,Participant_1496443804_A01890.p,False,False
1431,5733.22887134552,4.629357,357.8,Participant_1496443804_A01890.p,False,False
1432,5733.4788813591,4.663932,358.0,Participant_1496443804_A01890.p,False,False
1433,5733.728891372681,4.689543,358.3,Participant_1496443804_A01890.p,False,False
1434,5733.978901386261,4.556365,358.5,Participant_1496443804_A01890.p,False,False
1435,5734.228911399841,4.516668,358.8,Participant_1496443804_A01890.p,False,False
1436,5734.478921413422,4.485933999999999,359.0,Participant_1496443804_A01890.p,False,False
1437,5734.728931188583,4.446237,359.3,Participant_1496443804_A01890.p,False,False
1438,5734.978941202164,4.538437,359.5,Participant_1496443804_A01890.p,False,False
1439,5735.228951215744,4.547401,359.8,Participant_1496443804_A01890.p,False,False
1440,5735.478961229324,4.507704,360.0,Participant_1496443804_A01890.p,False,False
1441,5735.728971242905,4.530754,360.3,Participant_1496443804_A01890.p,False,False
1442,5735.978981256485,4.54356,360.5,Participant_1496443804_A01890.p,False,False
1443,5736.228991270065,4.560207,360.8,Participant_1496443804_A01890.p,False,False
1444,5736.479001045227,4.566609,361.0,Participant_1496443804_A01890.p,False,False
1445,5736.729011058807,4.564048000000001,361.3,Participant_1496443804_A01890.p,False,False
1446,5736.979021072388,4.566609,361.5,Participant_1496443804_A01890.p,False,False
1447,5737.229031085968,4.571732,361.8,Participant_1496443804_A01890.p,False,False
1448,5737.479041099548,4.556365,362.0,Participant_1496443804_A01890.p,False,False
1449,5737.729051113129,4.579415,362.3,Participant_1496443804_A01890.p,False,False
1450,5737.979061126709,4.566609,362.5,Participant_1496443804_A01890.p,False,False
1451,5738.229070901871,4.549962,362.8,Participant_1496443804_A01890.p,False,False
1452,5738.479080915451,4.585818,363.0,Participant_1496443804_A01890.p,False,False
1453,5738.729090929031,4.605026000000001,363.3,Participant_1496443804_A01890.p,False,False
1454,5738.979100942612,4.610148000000001,363.5,Participant_1496443804_A01890.p,False,False
1455,5739.229110956192,4.503862000000001,363.8,Participant_1496443804_A01890.p,False,False
1456,5739.479120969772,4.546121,364.0,Participant_1496443804_A01890.p,False,False
1457,5739.729130983353,4.537157,364.3,Participant_1496443804_A01890.p,False,False
1458,5739.979140996933,4.512826,364.5,Participant_1496443804_A01890.p,False,False
1459,5740.229150772095,4.469287,364.8,Participant_1496443804_A01890.p,False,False
1460,5740.479160785675,4.535876,365.0,Participant_1496443804_A01890.p,False,False
1461,5740.729170799255,4.564048000000001,365.3,Participant_1496443804_A01890.p,False,False
1462,5740.979180812836,4.575573,365.5,Participant_1496443804_A01890.p,False,False
1463,5741.229190826416,4.538437,365.8,Participant_1496443804_A01890.p,False,False
1464,5741.479200839996,4.61271,366.0,Participant_1496443804_A01890.p,False,False
1465,5741.729210853577,4.661371,366.3,Participant_1496443804_A01890.p,False,False
1466,5741.979220628738,4.681859999999999,366.5,Participant_1496443804_A01890.p,False,False
1467,5742.229230642319,4.580696,366.8,Participant_1496443804_A01890.p,False,False
1468,5742.479240655899,4.644723,367.0,Participant_1496443804_A01890.p,False,False
1469,5742.729250669479,4.735643,367.3,Participant_1496443804_A01890.p,False,False
1470,5742.97926068306,4.694665000000001,367.5,Participant_1496443804_A01890.p,False,False
1471,5743.22927069664,4.716435,367.8,Participant_1496443804_A01890.p,False,False
1472,5743.47928071022,4.726679,368.0,Participant_1496443804_A01890.p,False,False
1473,5743.729290485382,4.743327,368.3,Participant_1496443804_A01890.p,False,False
1474,5743.979300498962,4.722837999999999,368.5,Participant_1496443804_A01890.p,False,False
1475,5744.229310512543,4.685701,368.8,Participant_1496443804_A01890.p,False,False
1476,5744.479320526123,4.669054,369.0,Participant_1496443804_A01890.p,False,False
1477,5744.729330539703,4.631918,369.3,Participant_1496443804_A01890.p,False,False
1478,5744.979340553284,4.615271,369.5,Participant_1496443804_A01890.p,False,False
1479,5745.229350566864,4.473129,369.8,Participant_1496443804_A01890.p,False,False
1480,5745.479360342026,4.466726,370.0,Participant_1496443804_A01890.p,False,False
1481,5745.729370355606,4.460323000000001,370.3,Participant_1496443804_A01890.p,False,False
1482,5745.979380369186,4.36172,370.5,Participant_1496443804_A01890.p,False,False
1483,5746.229390382767,4.234944,370.8,Participant_1496443804_A01890.p,False,False
1484,5746.479400396347,4.298973,371.0,Participant_1496443804_A01890.p,False,False
1485,5746.729410409927,4.310497,371.3,Participant_1496443804_A01890.p,False,False
1486,5746.979420423508,4.485933999999999,371.5,Participant_1496443804_A01890.p,False,False
1487,5747.229430198669,4.633198999999999,371.8,Participant_1496443804_A01890.p,False,False
1488,5747.47944021225,4.491055999999999,372.0,Participant_1496443804_A01890.p,False,False
1489,5747.72945022583,4.697227,372.3,Participant_1496443804_A01890.p,False,False
1490,5747.97946023941,4.642162,372.5,Participant_1496443804_A01890.p,False,False
1491,5748.229470252991,4.59094,372.8,Participant_1496443804_A01890.p,False,False
1492,5748.479480266571,4.571732,373.0,Participant_1496443804_A01890.p,False,False
1493,5748.729490280151,4.699788,373.3,Participant_1496443804_A01890.p,False,False
1494,5748.979500293732,4.681859999999999,373.5,Participant_1496443804_A01890.p,False,False
1495,5749.229510068893,4.656249,373.8,Participant_1496443804_A01890.p,False,False
1496,5749.479520082474,4.678018,374.0,Participant_1496443804_A01890.p,False,False
1497,5749.729530096054,4.754852,374.3,Participant_1496443804_A01890.p,False,False
1498,5749.979540109634,4.564048000000001,374.5,Participant_1496443804_A01890.p,False,False
1499,5750.229550123215,4.468006,374.8,Participant_1496443804_A01890.p,False,False
1500,5750.479560136795,4.510265,375.0,Participant_1496443804_A01890.p,False,False
1501,5750.729570150375,4.450078,375.3,Participant_1496443804_A01890.p,False,False
1502,5750.979579925537,4.444955999999999,375.5,Participant_1496443804_A01890.p,False,False
