normalized_time,Participant_1493663240_A01890.p,Participant_1496443804_A01890.p
4.969,82.17663901620703,64.07027391856539
5.0,116.33572108342304,64.57553716385176
5.031,117.21774609674083,64.26507605223851
5.063,102.25947388873072,63.85138996137829
5.094,93.27915093953203,66.58077800686922
5.125,76.43951857514541,67.4166151627327
5.156,69.17369442208505,65.26867548832288
5.188,54.08326913195984,66.63332499583073
5.219,45.86937976471886,75.26619427073486
5.25,43.12771730569565,55.98214000911362
5.281,45.28796749689701,58.08614292583042
5.313,49.84977432245807,71.61703707917552
5.344,54.872579673275794,65.64297372910524
5.375,62.78534860936905,57.52390807307862
5.406,72.80109889280519,63.095166217389426
5.438,77.49838707999025,67.3349834781297
5.469,74.03377607551839,84.9352694703443
5.5,69.45502141674135,64.63745044476924
5.531,73.03423854604085,67.11929677819934
5.563,74.62573282722254,66.43794096749237
5.594,76.16429609731846,70.21395872616783
5.625,76.08547824650904,62.63385665915839
5.656,75.43208866258443,61.68468205316454
5.688,65.18435395092905,64.87680633323437
5.719,59.49789912257407,66.41535966928132
5.75,57.52390807307862,65.46754921333164
5.781,61.30252849597641,60.440052945046304
5.813,63.76519426771944,67.05967491719595
5.844,63.7102817447859,65.81033353509159
5.875,64.83054835492293,60.81940479813988
5.906,79.91245209602819,62.30569797378086
5.938,90.18314698434514,67.11929677819934
5.969,90.19977827023745,64.91532946846992
6.0,88.60022573334675,60.41522986797286
6.031,78.7273777030583,68.01470429252781
6.063,75.17313349861105,65.87108622149782
6.094,81.49846624323675,62.30569797378086
6.125,91.2414379544733,66.76825593049439
6.156,95.06839643120105,63.89835678638379
6.188,95.88534820294495,63.92182725798755
6.219,83.45657553482529,66.76825593049439
6.25,61.02458520956943,62.96824596572466
6.281,64.9307323229917,63.92182725798755
6.313,71.28113354878694,65.80273550544841
6.344,72.04165461731151,63.89835678638379
6.375,74.54528824815154,67.05967491719595
6.406,73.38937252763509,68.4178339323893
6.438,70.14983962918234,61.48170459575759
6.469,70.71067811865476,64.96922348312314
6.5,64.97691897897283,67.83804242458652
6.531,62.14499175315739,59.80802621722272
6.563,63.51377803280167,58.532042506647585
6.594,65.39113089708727,65.4217089351845
6.625,61.814237842102365,67.83067152844649
6.656,57.3149195236284,59.76621118993574
6.688,53.23532661682466,67.72739475278819
6.719,46.57252408878007,65.55150646628954
6.75,46.57252408878007,64.59102104782058
6.781,46.87216658103186,63.608175575157006
6.813,51.19570294468082,65.64297372910524
6.844,54.89990892524322,63.00793600809346
6.875,59.413803110051795,69.42621983083913
6.906,65.58200972827838,64.389440128021
6.938,71.39327699440614,63.06346010171025
6.969,82.10968274204937,68.67313885355759
7.0,90.69729874698585,65.71149062378664
7.031,94.57801012920498,66.75327707311455
7.063,99.60923651951158,62.67375846396959
7.094,87.42425292789181,66.67083320313314
7.125,75.8485332752058,67.23838189605696
7.156,68.48357467305573,60.93439094632849
7.188,64.5445582524197,66.60330322138685
7.219,57.39337940912697,69.72804313904126
7.25,58.34380858325929,67.7126280689208
7.281,52.952809179494906,60.382116557802114
7.313,54.607691765904185,65.71149062378664
7.344,55.33534132902769,63.631753079732135
7.375,56.471231613982,64.6297145282261
7.406,55.226805085936306,66.60330322138685
7.438,53.91660226683428,65.64297372910524
7.469,54.26785420486054,64.6297145282261
7.5,55.66866263886712,65.64297372910524
7.531,57.043842787806646,65.64297372910524
7.563,56.7626637852735,65.64297372910524
7.594,55.47972602672079,64.6297145282261
7.625,54.27706698044764,66.55073252789934
7.656,63.41135544995076,64.68384651518491
7.688,64.60650122085238,64.6297145282261
7.719,77.3692445355388,65.58963332722634
7.75,82.00609733428362,64.6297145282261
7.781,82.83115355951527,65.58963332722634
7.813,84.84102781084161,64.59102104782058
7.844,105.17604289951205,64.59102104782058
7.875,107.8424777163433,64.59102104782058
7.906,91.50409826887537,64.6297145282261
7.938,75.45859791965393,64.6297145282261
7.969,77.25283166331187,65.55150646628954
8.0,76.8505042273634,64.6297145282261
8.031,74.06753674856482,65.58963332722634
8.063,64.38167441127949,64.59102104782058
8.094,60.0416522091123,65.55150646628954
8.125,56.356011214421486,64.59102104782058
8.156,57.21013896155121,65.58963332722634
8.188,54.120236510939236,64.59102104782058
8.219,50.547007824400445,64.59102104782058
8.25,50.73460357586329,64.59102104782058
8.281,51.92301994298868,65.55150646628954
8.313,51.66236541235796,64.6297145282261
8.344,56.16048432839589,64.59102104782058
8.375,59.74947698515862,64.59102104782058
8.406,68.7749954561976,64.59102104782058
8.438,77.3692445355388,65.55150646628954
8.469,82.63776376451628,64.59102104782058
8.5,79.78095010715278,64.59102104782058
8.531,79.75587752636166,64.59102104782058
8.563,82.04876598706406,64.59102104782058
8.594,82.58934555982388,64.59102104782058
8.625,76.43951857514541,64.59102104782058
8.656,72.13875518748573,65.58963332722634
8.688,70.06425622241343,65.55150646628954
8.719,69.81403870282824,64.6297145282261
8.75,65.93178292750773,65.55150646628954
8.781,62.89674077406555,64.59102104782058
8.813,65.12296062065974,64.59102104782058
8.844,71.09149034870488,64.59102104782058
8.875,70.73895673530957,64.6297145282261
8.906,71.66589146867567,64.59102104782058
8.938,71.11258679024411,64.59102104782058
8.969,70.69653456853455,64.59102104782058
9.0,68.9492567037528,65.55150646628954
9.031,65.68865959965997,64.59102104782058
9.063,68.14690014960328,64.6297145282261
9.094,71.57513534740957,64.59102104782058
9.125,87.41281370600079,64.6297145282261
9.156,92.31467922275417,65.55150646628954
9.188,91.29074432821763,64.59102104782058
9.219,85.58621384311844,64.59102104782058
9.25,71.66589146867567,64.59102104782058
9.281,63.06346010171025,64.59102104782058
9.313,52.009614495783374,64.6297145282261
9.344,46.76537180435969,65.55150646628954
9.375,49.44694126030446,64.59102104782058
9.406,49.969990994595946,64.59102104782058
9.438,50.1398045468867,64.59102104782058
9.469,55.52476924760696,64.59102104782058
9.5,59.9749947894954,64.59102104782058
9.531,63.54525946126902,64.59102104782058
9.563,66.51315659326356,64.59102104782058
9.594,62.385895841928885,64.6297145282261
9.625,58.70264048575669,64.59102104782058
9.656,49.71921157862421,64.59102104782058
9.688,62.49799996799898,64.59102104782058
9.719,60.663003552412405,64.59102104782058
9.75,72.18032973047436,64.59102104782058
9.781,78.21764506810467,64.59102104782058
9.813,71.84010022264724,64.6297145282261
9.844,77.43384273042376,65.58963332722634
9.875,96.1405221537724,64.59102104782058
9.906,90.98351499035417,64.59102104782058
9.938,62.42595614005443,64.59102104782058
9.969,64.7688196588451,64.59102104782058
10.0,63.984373092185564,64.59102104782058
10.031,63.796551630946325,64.59102104782058
10.063,50.68530358989675,64.59102104782058
10.094,44.15880433163923,64.59102104782058
10.125,51.35172830587107,64.59102104782058
10.156,56.302753041036986,64.59102104782058
10.188,57.34980383575867,64.59102104782058
10.219,63.94528911499267,64.59102104782058
10.25,59.782940710540494,64.59102104782058
10.281,63.095166217389426,64.59102104782058
10.313,58.66003750424986,64.59102104782058
10.344,58.787753826796276,64.59102104782058
10.375,63.56886030125127,64.59102104782058
10.406,77.18808198161165,64.59102104782058
10.438,68.92024376045111,64.59102104782058
10.469,60.687725282795036,64.59102104782058
10.5,74.52516353554684,64.59102104782058
10.531,81.04936767180853,64.59102104782058
10.563,72.80109889280519,64.59102104782058
10.594,84.32081593533118,64.59102104782058
10.625,85.86617494683223,64.59102104782058
10.656,95.57196241576293,64.59102104782058
10.688,92.78469701410896,64.59102104782058
10.719,77.48548251124207,64.59102104782058
10.75,75.17978451685,64.59102104782058
10.781,64.73020933072904,64.59102104782058
10.813,47.885279575251516,64.59102104782058
10.844,46.314144707637645,64.59102104782058
10.875,63.0158710167526,64.59102104782058
10.906,55.937465083787984,64.59102104782058
10.938,55.5517776493246,64.59102104782058
10.969,48.13522618623496,64.59102104782058
11.0,45.32107677449864,65.55150646628954
11.031,41.19465984809196,64.59102104782058
11.063,44.27188724235731,64.59102104782058
11.094,44.73253849269008,65.55150646628954
11.125,55.794264938253285,64.59102104782058
11.156,65.49809157525127,64.59102104782058
11.188,70.04284403134984,64.59102104782058
11.219,81.71903083125741,65.55150646628954
11.25,82.15229759416349,64.59102104782058
11.281,75.21303078589507,64.59102104782058
11.313,79.40403012442127,64.59102104782058
11.344,82.6922003577121,64.59102104782058
11.375,79.75587752636166,64.59102104782058
11.406,71.53320907103218,64.59102104782058
11.438,64.45928947793328,64.59102104782058
11.469,69.12307863514182,64.59102104782058
11.5,67.59437846448475,64.59102104782058
11.531,64.07807737440318,64.59102104782058
11.563,58.137767414994535,65.55150646628954
11.594,58.855755878248644,64.59102104782058
11.625,65.3834841531101,64.59102104782058
11.656,64.63745044476924,64.59102104782058
11.688,60.93439094632849,64.59102104782058
11.719,61.554853586049575,64.59102104782058
11.75,60.21627686929839,64.59102104782058
11.781,54.0,64.59102104782058
11.813,50.84289527554464,64.59102104782058
11.844,55.11805511808268,64.59102104782058
11.875,55.57877292636101,64.59102104782058
11.906,57.28001396647874,64.59102104782058
11.938,61.032778078668514,64.59102104782058
11.969,61.66846844214635,64.59102104782058
12.0,58.008620049092706,64.59102104782058
12.031,58.08614292583042,64.59102104782058
12.063,60.11655346075655,64.59102104782058
12.094,65.95452979136459,64.59102104782058
12.125,89.73850901368932,64.59102104782058
12.156,81.74350127074322,64.59102104782058
12.188,82.48636250920512,64.59102104782058
12.219,77.17512552629896,64.59102104782058
12.25,79.23383115816122,64.59102104782058
12.281,67.59437846448475,64.59102104782058
12.313,70.2922470831599,64.59102104782058
12.344,66.19667665374146,64.59102104782058
12.375,62.65780079128216,64.59102104782058
12.406,64.42049363362563,64.59102104782058
12.438,59.665735560705194,64.59102104782058
12.469,57.697486947006624,64.59102104782058
12.5,55.5517776493246,64.59102104782058
12.531,57.723478758647246,64.59102104782058
12.563,59.447455790807396,64.59102104782058
12.594,56.64803615307419,64.59102104782058
12.625,55.00909015790027,64.59102104782058
12.656,58.60034129593445,64.59102104782058
12.688,62.24146527838174,64.59102104782058
12.719,61.204574992397426,64.59102104782058
12.75,60.489668539346454,64.59102104782058
12.781,68.09552114493287,64.59102104782058
12.813,67.00746227100382,64.59102104782058
12.844,61.814237842102365,64.59102104782058
12.875,62.457985878508765,64.59102104782058
12.906,82.54695633395576,65.55150646628954
12.938,78.33262411026456,64.59102104782058
12.969,67.03730304837748,64.59102104782058
13.0,86.45229898620394,64.59102104782058
13.031,70.60453243241541,64.59102104782058
13.063,77.10382610480494,64.59102104782058
13.094,74.05403432629447,64.59102104782058
13.125,62.289646009589745,64.56779382943171
13.156,58.83026432033091,64.59102104782058
13.188,60.74537019394976,64.59102104782058
13.219,58.93216439263028,64.59102104782058
13.25,58.881236400062114,64.59102104782058
13.281,61.773780845922005,64.59102104782058
13.313,65.81793068761733,64.59102104782058
13.344,65.68865959965997,64.59102104782058
13.375,65.97726881282674,64.59102104782058
13.406,67.39436178197698,64.59102104782058
13.438,66.64082832618455,64.59102104782058
13.469,64.20280367709809,64.59102104782058
13.5,63.45076831686122,64.59102104782058
13.531,63.095166217389426,64.56779382943171
13.563,61.62791575252241,64.59102104782058
13.594,59.69087032369355,65.55150646628954
13.625,60.4648658313239,64.59102104782058
13.656,61.35959582656978,64.59102104782058
13.688,60.440052945046304,64.56779382943171
13.719,59.715994507334464,64.59102104782058
13.75,61.61980201201558,64.59102104782058
13.781,63.7808748764079,65.55150646628954
13.813,60.572270883631234,64.59102104782058
13.844,63.984373092185564,64.59102104782058
13.875,65.76473218982953,64.59102104782058
13.906,64.6297145282261,64.59102104782058
13.938,64.15605972938177,64.56779382943171
13.969,65.39877674696982,64.56779382943171
14.0,67.58698099486321,64.56779382943171
14.031,65.76473218982953,64.59102104782058
14.063,75.69015788066504,64.59102104782058
14.094,83.60023923410746,64.56779382943171
14.125,76.22335600063802,64.59102104782058
14.156,64.38167441127949,64.59102104782058
14.188,70.46985170979147,64.59102104782058
14.219,71.16178749862878,64.59102104782058
14.25,66.85805860178712,64.59102104782058
14.281,68.07348970047003,64.56779382943171
14.313,68.60757975617562,64.59102104782058
14.344,65.92419889539804,65.55150646628954
14.375,59.447455790807396,64.59102104782058
14.406,57.9396237474839,64.56779382943171
14.438,56.15158056546583,64.56779382943171
14.469,56.00892785976178,64.59102104782058
14.5,55.95533933415113,64.56779382943171
14.531,60.96720429870473,64.56779382943171
14.563,64.07027391856539,64.59102104782058
14.594,66.25707509390978,64.56779382943171
14.625,67.20863039818622,65.55150646628954
14.656,70.09992867328754,64.56779382943171
14.688,72.84229540589725,64.59102104782058
14.719,69.23871749245504,64.59102104782058
14.75,69.26759704219572,64.56779382943171
14.781,68.74590896918885,64.56779382943171
14.813,65.62773803811922,64.56779382943171
14.844,64.91532946846992,64.56779382943171
14.875,64.51356446515724,64.59102104782058
14.906,65.95452979136459,64.56779382943171
14.938,70.07139216541941,64.56779382943171
14.969,73.08898685848642,64.59102104782058
15.0,70.8660708661063,64.56779382943171
15.031,61.78996682310163,64.56779382943171
15.063,64.5445582524197,64.59102104782058
15.094,69.18092222571191,64.59102104782058
15.125,68.09552114493287,65.5286197016235
15.156,61.652250567193406,64.56779382943171
15.188,60.0416522091123,64.59102104782058
15.219,58.249463516842795,64.56779382943171
15.25,62.24146527838174,64.59102104782058
15.281,61.26173356998641,64.59102104782058
15.313,60.03332407921454,65.5286197016235
15.344,59.665735560705194,64.59102104782058
15.375,55.50675634551167,64.59102104782058
15.406,54.08326913195984,64.59102104782058
15.438,54.48853090330111,64.56779382943171
15.469,52.32590180780452,64.59102104782058
15.5,57.148928248918196,64.56779382943171
15.531,63.4428877022476,64.56779382943171
15.563,63.93746945258312,64.59102104782058
15.594,69.28924880528002,64.59102104782058
15.625,80.55432949258531,64.59102104782058
15.656,98.13256340277675,64.56779382943171
15.688,91.0494371207203,64.59102104782058
15.719,69.49820141557622,65.55150646628954
15.75,69.54854419756032,64.56779382943171
15.781,80.52328855678958,64.56779382943171
15.813,76.32168761236873,64.59102104782058
15.844,63.8200595424354,64.56779382943171
15.875,59.88321968631947,64.59102104782058
15.906,58.872744118140105,65.5286197016235
15.938,62.37788069500277,64.56779382943171
15.969,60.54750201288241,64.59102104782058
16.0,57.82732917920384,64.56779382943171
16.031,61.95159400693416,64.59102104782058
16.063,63.45864795282043,64.59102104782058
16.094,64.47480127925948,64.59102104782058
16.125,65.12296062065974,64.56779382943171
16.156,63.608175575157006,64.56779382943171
16.188,56.19608527290847,64.59102104782058
16.219,59.88321968631947,64.56779382943171
16.25,57.175169435691224,64.56779382943171
16.281,61.74949392505172,64.56779382943171
16.313,63.28506932918696,64.59102104782058
16.344,62.49799996799898,64.56779382943171
16.375,60.73713855624086,64.56779382943171
16.406,70.49822692805827,64.59102104782058
16.438,71.28814768248647,64.56779382943171
16.469,75.11324783285569,64.56779382943171
16.5,95.06839643120105,64.56779382943171
16.531,92.7523584605804,64.59102104782058
16.563,74.09453421137081,64.56779382943171
16.594,70.88723439378913,64.56779382943171
16.625,64.56779382943171,64.56779382943171
16.656,61.335144900782616,64.56779382943171
16.688,54.954526656136345,64.56779382943171
16.719,46.74398357008097,64.56779382943171
16.75,44.50842616853577,65.5286197016235
16.781,51.778373863998475,64.56779382943171
16.813,54.53439281774392,64.56779382943171
16.844,54.35071296680477,65.5286197016235
16.875,54.78138369920935,64.59102104782058
16.906,66.4981202741852,64.56779382943171
16.938,70.09992867328754,65.5286197016235
16.969,70.83784299369935,64.56779382943171
17.0,64.7533782902483,64.56779382943171
17.031,68.0294054067798,65.5286197016235
17.063,65.30696746902278,64.56779382943171
17.094,65.39113089708727,64.56779382943171
17.125,63.474404290233394,65.5286197016235
17.156,65.55913361233506,64.56779382943171
17.188,80.45495634204272,64.56779382943171
17.219,97.37042672187485,64.56779382943171
17.25,67.88961628997471,64.56779382943171
17.281,62.96824596572466,65.5286197016235
17.313,70.18546858146635,64.56779382943171
17.344,99.36800289831733,64.56779382943171
17.375,96.30160954002794,64.56779382943171
17.406,66.51315659326356,65.5286197016235
17.438,55.37147279962851,64.56779382943171
17.469,54.30469592954186,65.5286197016235
17.5,63.15853069855251,64.56779382943171
17.531,61.56297588648554,64.59102104782058
17.563,45.0111097397076,64.56779382943171
17.594,44.384682042344295,64.56779382943171
17.625,55.163393659201205,65.5286197016235
17.656,54.00925846556311,64.56779382943171
17.688,63.63961030678928,64.56779382943171
17.719,76.48529270389177,64.56779382943171
17.75,92.31467922275417,64.56779382943171
17.781,89.83317872590283,64.56779382943171
17.813,76.13146524269712,65.5286197016235
17.844,64.73020933072904,64.56779382943171
17.875,65.46754921333164,64.56779382943171
17.906,63.608175575157006,64.56779382943171
17.938,59.016946718718,64.56779382943171
17.969,43.3358973600409,64.56779382943171
18.0,42.09513035969837,64.56779382943171
18.031,48.30113870293329,64.56779382943171
18.063,51.332251070842396,65.5286197016235
18.094,48.425200051213004,64.59102104782058
18.125,58.0,64.59102104782058
18.156,63.2771680782255,64.56779382943171
18.188,66.82813778641449,64.56779382943171
18.219,73.54590403278758,64.59102104782058
18.25,85.43418519538885,64.59102104782058
18.281,80.56674251823763,64.5600495662759
18.313,76.77239087067694,64.5600495662759
18.344,78.71467461661771,64.59102104782058
18.375,80.84553172563095,64.56779382943171
18.406,80.83316151184488,64.56779382943171
18.438,81.03085831953157,64.56779382943171
18.469,73.95268757793728,64.56779382943171
18.5,71.37226352022192,64.56779382943171
18.531,72.44998274671983,64.56779382943171
18.563,73.5187051028512,65.5286197016235
18.594,71.45628033979938,64.56779382943171
18.625,77.59510293826537,64.56779382943171
18.656,69.26037828369117,65.5286197016235
18.688,52.78257288158659,64.56779382943171
18.719,52.1344415909483,64.56779382943171
18.75,48.703182647543684,64.56779382943171
18.781,49.51767361255979,64.56779382943171
18.813,58.25804665451803,64.56779382943171
18.844,63.63961030678928,64.56779382943171
18.875,59.60704656330491,64.56779382943171
18.906,63.25345840347388,64.56779382943171
18.938,57.8013840664737,64.56779382943171
18.969,57.245087125446844,64.56779382943171
19.0,59.43904440685432,64.56779382943171
19.031,60.728905802755904,64.56779382943171
19.063,69.72087205421343,64.56779382943171
19.094,97.08758932015976,65.5286197016235
19.125,114.05261943506602,64.56779382943171
19.156,109.22453936730518,64.56779382943171
19.188,103.56640381899915,64.56779382943171
19.219,90.160967164289,64.56779382943171
19.25,87.18371407550839,64.56779382943171
19.281,91.15371632577578,65.5286197016235
19.313,69.32532004974806,65.5286197016235
19.344,64.45153217728807,64.56779382943171
19.375,48.91829923454004,64.56779382943171
19.406,49.558046773455466,64.59102104782058
19.438,51.81698563212646,64.56779382943171
19.469,43.60045871318328,64.56779382943171
19.5,54.85435260760991,64.56779382943171
19.531,63.8200595424354,64.56779382943171
19.563,61.68468205316454,64.56779382943171
19.594,82.00609733428362,64.56779382943171
19.625,84.59905436823747,64.56779382943171
19.656,90.41017641836565,64.56779382943171
19.688,85.38149682454625,64.56779382943171
19.719,83.40863264674707,64.56779382943171
19.75,86.09878047916823,64.56779382943171
19.781,71.67286794875729,64.56779382943171
19.813,75.0066663703967,64.56779382943171
19.844,67.00746227100382,64.56779382943171
19.875,80.88263101556477,64.56779382943171
19.906,84.22588675698226,64.56779382943171
19.938,59.07622195096772,64.56779382943171
19.969,66.52067347825036,64.56779382943171
20.0,71.95832127002409,64.56779382943171
20.031,59.38013135721409,64.56779382943171
20.063,58.489315263559035,64.56779382943171
20.094,44.24929377967517,64.56779382943171
20.125,49.416596402423345,64.56779382943171
20.156,40.23679907746142,64.56779382943171
20.188,32.87856444554719,64.56779382943171
20.219,9.848857801796104,64.56779382943171
20.25,33.61547262794322,64.56779382943171
20.281,67.66091929614909,64.56779382943171
20.313,67.98529252713413,64.56779382943171
20.344,102.38163897887159,64.56779382943171
20.375,102.79105019407089,64.56779382943171
20.406,104.72821969268837,64.56779382943171
20.438,120.78493283518438,64.56779382943171
20.469,107.50813922675809,64.56779382943171
20.5,104.7902667235846,64.56779382943171
20.531,101.88719252192594,65.5286197016235
20.563,87.12060605849801,64.56779382943171
20.594,75.69015788066504,64.56779382943171
20.625,62.297672508690084,64.56779382943171
20.656,61.87891401761993,64.56779382943171
20.688,67.14908785679818,64.56779382943171
20.719,82.34682750416071,64.56779382943171
20.75,77.26577508832743,64.56779382943171
20.781,74.41102068914255,65.5286197016235
20.813,72.6773692424265,64.56779382943171
20.844,70.03570517957252,64.56779382943171
20.875,70.8801805866774,64.56779382943171
20.906,79.93122043357026,64.56779382943171
20.938,59.77457653551382,64.56779382943171
20.969,55.263007518592396,64.56779382943171
21.0,48.342527861087284,64.56779382943171
21.031,36.72873534441391,64.56779382943171
21.063,23.748684174075834,64.56779382943171
21.094,25.019992006393608,64.56779382943171
21.125,38.41874542459709,64.56779382943171
21.156,59.70762095411272,64.56779382943171
21.188,83.24061508662703,64.56779382943171
21.219,107.73114684249862,64.56779382943171
21.25,117.5457357797381,64.56779382943171
21.281,121.77438154226036,64.56779382943171
21.313,107.98611021793498,65.5286197016235
21.344,88.43641783790206,64.56779382943171
21.375,92.36882591004391,64.56779382943171
21.406,68.84039511798287,64.56779382943171
21.438,55.33534132902769,64.56779382943171
21.469,55.362442142665635,64.56779382943171
21.5,45.45327270945405,64.56779382943171
21.531,50.93132631298737,64.56779382943171
21.563,65.94694837519019,64.56779382943171
21.594,77.6530746332687,65.5286197016235
21.625,118.10588469674151,65.5286197016235
21.656,129.23234889144436,64.56779382943171
21.688,86.6083136886985,64.56779382943171
