normalized_time,Participant_1493663240_A01890.p,Participant_1496443804_A01890.p
236.3,22.751932,3.581515
236.5,22.896696,3.659629
236.8,23.003027,3.68524
237.0,23.33251,3.687801
237.3,23.55286,3.666032
237.5,23.983467,3.673715
237.8,24.097485,3.666032
238.0,24.488928,3.645543
238.3,24.441528,3.713413
238.5,24.255768,3.695485
238.8,23.350031,3.68524
239.0,22.909906,3.673715
239.3,22.798292,3.664751
239.5,22.94562,3.672435
239.8,22.80854,3.664751
240.0,22.875158,3.698046
240.3,23.069885,3.690362
240.5,23.361977,3.68524
240.8,23.30945,3.724938
241.0,23.009674,3.695485
241.3,22.744486,3.673715
241.5,22.863628,3.694204
241.8,22.708614,3.689082
242.0,22.583067,3.703168
242.3,22.602283,3.713413
242.5,22.458801,3.657068
242.8,21.992239,3.681399
243.0,21.558348,3.695485
243.3,21.954206,3.689082
243.5,22.287292,3.682679
243.8,22.078474,3.645543
244.0,22.095127,3.612248
244.3,21.801756,3.655787
244.5,21.562191,3.677557
244.8,21.624964,3.671154
245.0,21.571157,3.590479
245.3,21.864531,3.467545
245.5,21.738981,3.572551
245.8,22.157902,3.603283999999999
246.0,21.89912,3.669873
246.3,21.366182,3.635298
246.5,20.870958,3.628896
246.8,20.428394,3.658349
247.0,20.098858,3.742866
247.3,19.991245,3.691643
247.5,19.55687,3.690362
247.8,19.492815,3.727499
248.0,19.403887,3.658349
248.3,19.808714,3.698046
248.5,19.119482,3.612248
248.8,19.831774,3.54694
249.0,19.444881,3.578954
249.3,19.988068,3.603283999999999
249.5,19.672918,3.627615
249.8,19.962446,3.700607
250.0,20.15205,3.842749
250.3,20.518976,3.869641000000001
250.5,20.588238,3.872202
250.8,20.747093,3.860676999999999
251.0,20.501123,3.878605
251.3,20.376856,3.882447
251.5,20.428101,3.931108
251.8,20.624109,3.925986
252.0,20.248747,3.900374
252.3,20.330736,3.899094
252.5,20.080923,3.795368
252.8,20.133448,3.851713
253.0,20.662542,3.915741
253.3,20.483187,3.950316
253.5,20.24106,3.920863
253.8,19.850325,3.952877
254.0,20.328093,3.938791
254.3,20.533068,3.91446
254.5,19.941282,3.933669
254.8,20.372931,3.52389
255.0,20.43058,4.093739
255.3,20.46517,3.941352
255.5,20.594561,4.036114
255.8,21.090429,4.000258000000001
256.0,21.304667,3.89141
256.3,21.491707,3.925986
256.5,21.327726,3.849152
256.8,21.400749,3.840188
257.0,21.655687,3.917022
257.3,22.157183,3.726218
257.5,22.65625,3.687801
257.8,23.158041,3.722377
258.0,23.474712,3.723657
258.3,23.206963,3.788966
258.5,23.304327,3.795368
258.8,22.816227,3.79921
259.0,22.474174,4.299909
259.3,22.479057,4.581632
259.5,21.850039,4.42959
259.8,21.771009,4.260555999999999
260.0,21.771009,4.085119000000001
260.3,21.50326,4.068471
260.5,21.660116,4.053105
260.8,21.359056,4.026212999999999
261.0,21.507664,4.023651999999999
261.3,21.585812,4.013408
261.5,21.456421,4.059508
261.8,21.453859,4.041580000000001
262.0,21.543535,4.024932
262.3,21.508945,3.977552
262.5,21.517914,4.000602
262.8,21.192514,3.99548
263.0,21.262974,3.97371
263.3,20.846617,4.012127
263.5,20.348967,3.966027
263.8,19.84392,3.986516
264.0,19.342926,3.97371
264.3,19.122046,3.987796
264.5,19.341114,3.949379
264.8,19.537121,3.968588
265.0,19.638329,3.982674
265.3,19.7216,3.945538
265.5,19.749784,3.978832
265.8,19.868927,4.003163
266.0,19.89583,3.99676
266.3,19.922733,3.977552
266.5,19.92017,4.035177
266.8,19.958603,3.982674
267.0,19.988068,4.005724
267.3,20.004723,3.994199
267.5,20.313999,3.922488
267.8,20.352432,3.887569
268.0,20.367805,3.909338
268.3,20.404957,3.91446
268.5,20.440828,3.865799
268.8,20.467731,3.885008
269.0,20.492073,3.899094
269.3,20.798338,3.879885
269.5,20.827803,3.855555
269.8,20.853426,3.869641000000001
270.0,20.882891,3.873483
270.3,20.903389,3.814577
270.5,20.937979,3.759513
270.8,20.962318,3.809455
271.0,20.981535,3.676276
271.3,21.002033,3.759513
271.5,21.312353,3.818419
271.8,21.322601,3.77616
272.0,21.332851,3.817138
272.3,21.344381,3.815857
272.5,21.348225,3.765916
272.8,21.350786,3.819699
273.0,21.373846,3.728779
273.3,21.404593,3.736463
273.5,21.440464,3.792807
273.8,21.463524,3.77616
274.0,21.468647,3.794088
274.3,21.47121,3.630176
274.5,21.475054,3.773599
274.8,21.485302,3.808174
275.0,21.503237,3.758232
275.3,21.80488,3.86708
275.5,21.802317,3.852994
275.8,21.80616,3.806893
276.0,21.836906,3.870921
276.3,21.858686,3.870921
276.5,21.87406,3.86836
276.8,21.886869,3.897813
277.0,21.890713,3.780002
277.3,21.895838,3.856835
277.5,21.902243,3.901655
277.8,21.902243,3.841469
278.0,21.902243,3.931108
278.3,21.903524,4.032272
278.5,21.902243,3.955438
278.8,21.958612,4.110386
279.0,21.966299,4.093739
279.3,21.990639,4.084775
279.5,21.998325,4.120630999999999
279.8,22.296261,4.109106
280.0,22.278324,4.109106
280.3,22.246298,4.143681
280.5,22.252703,4.128314
280.8,22.264233,4.152645
281.0,22.253984,4.185939
281.3,22.236048,4.185939
281.5,22.22452,4.234601000000001
281.8,22.200178,4.271737
282.0,22.209146,4.25765
282.3,22.2258,4.305031
282.5,22.236048,4.315276
282.8,22.253984,4.324240000000001
283.0,22.266794,4.374182
283.3,22.278324,4.389548
283.5,22.283449,4.416440000000001
283.8,22.286011,4.429245
284.0,22.296261,4.43821
284.3,22.310352,4.460323000000001
284.5,22.325726,4.485933999999999
284.8,22.333412,4.491055999999999
285.0,22.356472,4.49874
285.3,22.382093,4.485933999999999
285.5,22.392344,4.507704
285.8,22.402592,4.52179
286.0,22.40131,4.535876
286.3,22.410278,4.553804
286.5,22.417965,4.578135
286.8,22.41284,4.594782
287.0,22.420527,4.334828
287.3,22.42437,4.378367
287.5,22.419247,4.279764
287.8,22.421808,4.313058
288.0,22.42309,4.360439
288.3,22.439743,4.424467
288.5,22.455116,4.455201000000001
288.8,22.462803,4.469287
289.0,22.467928,4.473129
289.3,22.474333,4.485933999999999
289.5,22.473053,4.483373
289.8,22.484583,4.485933999999999
290.0,22.494831,4.511545
290.3,22.507643,4.488494999999999
290.5,22.81983,4.496179
290.8,22.804457,4.767657
291.0,22.789083,4.813757
291.3,22.744246,4.562768
291.5,22.714781,4.444955999999999
291.8,22.740402,3.844374
292.0,22.766024,4.146242
292.3,22.776274,4.591876999999999
292.5,22.798052,4.747169
292.8,22.814705,4.503862000000001
293.0,22.824955,4.405259
293.3,22.839046,4.791988
293.5,22.850576,4.646004
293.8,22.840328,4.738204000000001
294.0,22.828798,4.711313
294.3,22.832642,4.665213
294.5,22.853138,4.643443
294.8,22.859545,4.635759999999999
295.0,22.858263,3.934013
295.3,22.871075,3.331806
295.5,22.890291,4.095987999999999
295.8,22.891571,4.55474
296.0,22.896696,3.808518
296.3,22.895414,3.946475
296.5,22.900539,4.568827
296.8,22.914631,5.018647000000001
297.0,22.923599,5.573353
297.3,22.932568,5.195086
297.5,22.933847,4.912082
297.8,22.933847,4.632141000000001
298.0,22.935129,4.963806
298.3,22.923599,4.397799
298.5,22.901821,4.552523000000001
298.8,22.887728,4.539718
299.0,22.871075,4.68314
299.3,22.869793,4.91108
299.5,22.874918,5.017366
299.8,22.886448,5.039358999999999
300.0,22.905664,4.714097
300.3,22.924881,4.907462000000001
300.5,22.928724,4.660314
300.8,22.913351,5.098265
301.0,22.878761,5.146926000000001
301.3,22.827517,4.793492
301.5,22.817268,4.304318
301.8,22.824955,3.807237
302.0,22.812143,3.986172
302.3,22.848015,4.430526
302.5,22.869793,4.479187
302.8,22.881323,3.807237
303.0,22.887728,3.815857
303.3,22.894135,3.98233
303.5,22.899258,4.243565
303.8,22.900539,4.339606
304.0,22.910788,4.255089
304.3,22.918474,3.311317
304.5,22.923599,4.095987999999999
304.8,22.933847,3.344611
305.0,22.942816,3.856523
305.3,22.954346,4.095987999999999
305.5,22.960751,4.591876999999999
305.8,22.959471,5.077553
306.0,22.962032,5.186624
306.3,22.959471,5.278824
306.5,22.962032,5.259615
306.8,22.958189,5.082898
307.0,22.951784,5.488836
307.3,22.942816,5.490895
307.5,22.938972,5.108008
307.8,22.950502,4.873665
308.0,22.968437,4.893375
308.3,22.981249,4.324807
308.5,22.987654,3.807237
308.8,22.992779,3.310036
309.0,22.994061,2.989584
309.3,22.991497,2.949886
309.5,22.987654,2.508155
309.8,22.99534,3.591509
310.0,23.010714,4.095987999999999
310.3,23.345322,4.591876999999999
310.5,23.346603,3.827726
310.8,23.34404,3.567429
311.0,23.336353,3.978488
311.3,23.436279,4.018186
311.5,23.660473,3.855555
311.8,24.161541,3.865799
312.0,24.660595,4.068128
312.3,25.184031,4.369059
312.5,25.688805,4.434368
312.8,25.457352,4.482092
313.0,25.862179,4.505143
313.3,24.879576,4.074873999999999
313.5,24.625492,4.074873999999999
313.8,25.298069,4.11201
314.0,25.342907,4.432151
314.3,24.743353,4.273361
314.5,24.394894,4.350194999999999
314.8,24.146339,4.478251
315.0,24.095097,4.47697
315.3,24.072037,4.512826
315.5,24.216801,4.824002
315.8,24.202709,4.147866
316.0,24.305197,4.360439
316.3,24.511454,4.402698
316.5,24.699776,4.474409
316.8,24.976492,4.455201000000001
317.0,25.184031,4.359159
317.3,25.39159,4.208053
317.5,25.663183,3.840532
317.8,26.056906,3.79921
318.0,25.97257,3.648104
318.3,25.913639,3.713413
318.5,26.069933,3.832505
318.8,26.000753,3.933669
319.0,25.96104,4.052761
319.3,25.766314,4.244845
319.5,25.861115,4.351131
319.8,25.731724,4.453576
320.0,25.471661,4.520509
320.3,25.561121,4.488494999999999
320.5,26.000538,4.434712
320.8,25.960823,4.61271
321.0,25.937763,4.633198999999999
321.3,25.844244,4.485933999999999
321.5,25.823746,4.784305000000001
321.8,25.996695,4.564048000000001
322.0,26.104307,4.676737999999999
322.3,25.789373,4.633198999999999
322.5,25.644609,4.574293
322.8,25.451162,4.515387
323.0,25.061491,4.496179
323.3,24.893667,4.512826
323.5,24.71645,4.296412
323.8,24.64727,4.441114
324.0,24.41411,4.282325
324.3,24.730522,4.508984
324.5,24.2642,4.538437
324.8,23.873466,4.508984
325.0,24.335196,4.56917
325.3,24.438965,4.47697
325.5,24.542734,4.884188
325.8,25.108446,4.66009
326.0,24.493538,4.546121
326.3,23.873466,4.529473
326.5,23.807383,4.537157
326.8,23.548601,4.573012
327.0,24.135345,4.599904
327.3,24.422312,4.601184
327.5,23.754858,4.606307
327.8,24.273703,4.602465
328.0,24.545298,4.605026000000001
328.3,23.873466,4.597343
328.5,23.350031,4.587098999999999
328.8,22.853537,4.587098999999999
329.0,22.931526,4.581976
329.3,23.537487,4.56789
329.5,23.528677,4.580696
329.8,23.193029,4.601184
330.0,23.230181,4.630637999999999
330.3,23.842546,4.649846
330.5,23.596575,4.530754
330.8,23.253241,4.497458999999999
331.0,23.217369,4.503862000000001
331.3,23.172531,4.503862000000001
331.5,23.351885,4.494898
331.8,23.150753,4.478251
332.0,23.08926,4.466726
332.3,22.888126,4.480812
332.5,22.972523,4.480812
332.8,22.748329,4.488494999999999
333.0,23.337635,4.491055999999999
333.3,23.081415,4.485933999999999
333.5,23.189028,4.468006
333.8,23.597698,4.469287
334.0,23.901478,4.465445
334.3,23.870731,4.464165
334.5,23.687532,4.451359
334.8,23.250679,4.457762000000001
335.0,23.194309,4.470567
335.3,23.166126,4.47697
335.5,23.12513,4.500021
335.8,22.90222,4.535876
336.0,22.771389,4.547401
336.3,23.15572,4.542279
336.5,22.6894,4.528193
336.8,22.571537,4.606307
337.0,22.691961,4.663932
337.3,22.349907,4.663932
337.5,22.153658,4.671616
337.8,22.839046,4.651126000000001
338.0,22.914631,4.643443
338.3,23.011995,4.624235
338.5,23.420906,4.603746
338.8,23.392723,4.542279
339.0,23.300484,4.485933999999999
339.3,23.422188,4.503862000000001
339.5,23.068604,4.489776
339.8,23.449091,4.570451
340.0,23.550297,4.566609
340.3,24.110296,4.56917
340.5,24.396688,4.500021
340.8,23.834286,4.532033999999999
341.0,24.219898,4.516668
341.3,23.644684,4.469287
341.5,23.918839,4.432151
341.8,23.69977,4.423187
342.0,23.639559,4.325864
342.3,23.676712,4.38349
342.5,23.689522,4.406539
342.8,23.583191,4.435992
343.0,23.350031,4.596062
343.3,22.850975,4.551243
343.5,22.65609,4.533315
343.8,23.135221,4.538437
344.0,23.305607,4.565329
344.3,23.151876,4.585818
344.5,23.136503,4.516668
344.8,22.95715,4.626796
345.0,23.040421,4.580696
345.3,23.14547,4.639601
345.5,23.07629,4.663932
345.8,22.640717,4.657529
346.0,22.349907,4.633198999999999
346.3,22.240774,4.611429
346.5,22.306108,4.59094
346.8,21.850039,4.549962
347.0,21.501978,4.576854
347.3,21.610153,4.549962
347.5,21.547379,4.596062
347.8,21.717766,4.558926
348.0,21.835627,4.322022
348.3,21.822815,4.185003
348.5,21.925303,4.232383
348.8,21.779257,4.11073
349.0,21.346247,4.126097
349.3,21.965017,4.264397
349.5,20.846617,4.24775
349.8,20.345123,4.346353
350.0,20.010462,4.373245
350.3,19.84392,4.345073
350.5,19.342926,4.421906
350.8,18.841484,4.506423000000001
351.0,18.339891,4.40782
351.3,18.313929,4.33867
351.5,18.677761,4.3169
351.8,18.554775,4.402698
352.0,18.720037,4.354036
352.3,18.859678,4.074873999999999
352.5,18.875051,4.20293
352.8,19.036469,4.304094999999999
353.0,19.336588,4.439833999999999
353.3,19.367334,4.464165
353.5,19.400642,4.265678
353.8,19.531315,4.236225
354.0,19.729286,4.420626
354.3,19.147667,4.40782
354.5,19.369297,4.470567
354.8,19.643454,4.45392
355.0,19.252718,4.528193
355.3,18.956783,4.363
355.5,19.638927,4.046702
355.8,19.940668,4.090241000000001
356.0,18.841484,4.096644
356.3,18.347578,4.158111
356.5,18.219128,4.369403
356.8,18.702103,4.127378
357.0,19.149206,4.11073
357.3,19.614586,4.350194999999999
357.5,19.95476,4.615271
357.8,19.817682,4.629357
358.0,19.708788,4.663932
358.3,19.73313,4.689543
358.5,19.821526,4.556365
358.8,19.952198,4.516668
359.0,19.886862,4.485933999999999
359.3,19.853554,4.446237
359.5,19.948355,4.538437
359.8,20.068777,4.547401
360.0,20.306313,4.507704
360.3,20.144894,4.530754
360.5,19.775938,4.54356
360.8,19.47616,4.560207
361.0,19.309086,4.566609
361.3,19.730568,4.564048000000001
361.5,19.961164,4.566609
361.8,19.352644,4.571732
362.0,19.674198,4.556365
362.3,20.137957,4.579415
362.5,20.604809,4.566609
362.8,20.617702,4.549962
363.0,20.767591,4.585818
363.3,20.890577,4.605026000000001
363.5,21.008438,4.610148000000001
363.8,20.860125,4.503862000000001
364.0,21.322601,4.546121
364.3,20.812725,4.537157
364.5,20.687176,4.512826
364.8,20.630808,4.469287
365.0,20.930586,4.535876
365.3,21.0177,4.564048000000001
365.5,21.104815,4.575573
365.8,21.199617,4.538437
366.0,21.258547,4.61271
366.3,21.463524,4.661371
366.5,21.068945,4.681859999999999
366.8,20.345123,4.580696
367.0,20.7535,4.644723
367.3,21.012281,4.735643
367.5,21.633909,4.694665000000001
367.8,22.157183,4.716435
368.0,22.558886,4.726679
368.3,22.833921,4.743327
368.5,22.637915,4.722837999999999
368.8,23.033773,4.685701
369.0,22.88925,4.669054
369.3,22.875158,4.631918
369.5,22.662497,4.615271
369.8,22.64328,4.473129
370.0,22.712458,4.466726
370.3,22.636873,4.460323000000001
370.5,22.435741,4.36172
370.8,22.079355,4.234944
371.0,22.185686,4.298973
371.3,21.951244,4.310497
371.5,21.674927,4.485933999999999
371.8,21.778696,4.633198999999999
372.0,21.782539,4.491055999999999
372.3,22.086161,4.697227
372.5,22.35519,4.642162
372.8,22.206583,4.59094
373.0,22.318039,4.571732
373.3,22.339817,4.699788
373.5,22.195053,4.681859999999999
373.8,22.141247,4.656249
374.0,22.136124,4.678018
374.3,22.44743,4.754852
374.5,21.776134,4.564048000000001
374.8,22.35519,4.468006
375.0,21.999044,4.510265
375.3,21.600624,4.450078
375.5,21.589094,4.444955999999999
375.8,21.449453,4.441114
376.0,21.28219,4.432151
376.3,21.295002,4.515387
376.5,21.255287,4.535876
376.8,21.200201,4.583257
377.0,21.234791,4.585818
377.3,21.233509,4.288728
377.5,21.260412,4.503862000000001
377.8,21.202763,4.601184
378.0,21.219418,4.644723
378.3,21.238634,4.639601
378.5,21.023409,4.667774
378.8,21.197638,4.690824
379.0,21.502541,4.678018
379.3,21.717766,4.743327
379.5,21.990639,4.690824
379.8,22.023949,4.584537999999999
380.0,22.360315,4.42959
380.3,21.832502,4.389892
380.5,21.651867,4.324584
380.8,21.353371,4.479531
381.0,21.042625,4.163233
381.3,20.940138,4.128658000000001
381.5,20.633371,4.277203
381.8,20.593657,4.266958
382.0,20.56291,4.085119000000001
382.3,20.537289,4.777902
382.5,20.560349,4.551243
382.8,20.534725,4.708752
383.0,20.495012,4.628076999999999
383.3,20.250027,4.711313
383.5,20.330736,4.667774
383.8,20.223124,4.702349
384.0,20.121918,4.653687000000001
384.3,20.161631,4.597343
384.5,20.073236,4.470567
384.8,20.001493,4.654968
385.0,19.668325,4.715155
385.3,19.65167,4.776621
385.5,19.647827,4.772779
385.8,19.582491,4.786866000000001
386.0,19.550465,4.79711
386.3,19.546621,4.800952
386.5,19.505625,4.82016
386.8,19.189943,4.831686
387.0,19.129732,4.831686
387.3,19.137419,4.831686
387.5,19.164322,4.831686
387.8,19.8843,4.830405000000001
388.0,19.893267,4.835527
388.3,20.057247,4.827844
388.5,20.598404,4.82016
388.8,21.117332,4.815037999999999
389.0,21.640314,4.811196
389.3,22.128998,4.804794
389.5,22.638313,4.793269
389.8,22.768587,4.791988
390.0,22.336855,4.812476999999999
390.3,22.130598,4.803513
390.5,22.046045,4.826563
390.8,22.017862,4.812476999999999
391.0,22.042202,4.740766000000001
391.3,22.056295,4.736924
391.5,22.081917,4.610148000000001
391.8,22.070387,4.514106
392.0,22.035797,4.510265
392.3,22.016581,4.325864
392.5,21.984552,4.546121
392.8,21.645462,4.616551
393.0,21.635214,4.648565000000001
393.3,21.618559,4.675457
393.5,21.640337,4.678018
393.8,21.635214,4.672896
394.0,21.63265,4.65881
394.3,21.598061,4.65881
394.5,21.571157,4.672896
394.8,21.557066,4.679298999999999
395.0,21.534006,4.681859999999999
395.3,21.536568,4.665213
395.5,21.525038,4.695946
395.8,21.525038,4.365561
396.0,21.485325,4.196527
396.3,21.101557,4.666493
396.5,21.104118,4.702349
396.8,21.08362,4.634479
397.0,21.091307,4.680579
397.3,21.08362,4.557645
397.5,21.066967,4.507704
397.8,21.036221,4.512826
398.0,20.964478,4.492337
398.3,20.626965,4.52307
398.5,20.647463,4.532033999999999
398.8,20.678209,4.532033999999999
399.0,20.701269,4.539718
399.3,20.740982,4.534594999999999
399.5,20.797352,4.540998
399.8,20.776854,4.546121
400.0,20.760199,4.555084
400.3,20.734577,4.570451
400.5,20.771729,4.570451
400.8,20.793509,4.684421
401.0,20.881905,4.61399
401.3,20.954927,4.626796
401.5,20.924181,4.642162
401.8,20.816568,4.65881
402.0,20.894714,4.670335
402.3,20.904964,4.671616
402.5,20.934429,4.665213
402.8,20.894714,4.722837999999999
403.0,20.888309,4.834247
403.3,20.879341,4.980230000000001
403.5,20.790945,4.732025
403.8,20.687176,4.633422
404.0,20.647463,4.547624
404.3,20.711517,4.559149
404.5,20.840908,4.514329
404.8,20.899839,4.49256
405.0,20.869093,4.454143
405.3,20.866531,4.488719000000001
405.5,20.775572,4.422129
405.8,20.680771,4.38349
406.0,20.650024,4.365561
406.3,20.639776,4.996878
406.5,20.644901,5.100826000000001
406.8,20.652588,5.096984
407.0,20.646181,4.684644
407.3,20.62056,4.527134999999999
407.5,20.612873,4.559149
407.8,20.601343,4.646227
408.0,20.583408,4.817822
408.3,20.566753,4.33249
408.5,20.552662,3.807237
408.8,20.488605,3.595601
409.0,20.152664,4.202587
409.3,20.142414,4.353693
409.5,20.144978,4.412598
409.8,20.123199,4.506079
410.0,20.142414,4.698507
410.3,20.147539,4.898274
410.5,20.123199,4.593501
410.8,20.102701,4.395014
411.0,20.093733,4.382209
411.3,20.092453,4.47569
411.5,20.125761,4.592221
411.8,20.205189,4.192686
412.0,20.223124,3.804676
412.3,20.224405,3.307475
412.5,20.244904,3.640108
412.8,20.228249,4.095987999999999
413.0,20.232092,4.591876999999999
413.3,20.232092,4.853455
413.5,20.251308,4.876505
413.8,20.27693,4.469287
414.0,20.421694,4.022371
414.3,20.526745,4.516668
414.5,20.515215,3.948099
414.8,20.55493,3.876388
415.0,20.601049,3.311317
415.3,20.654856,3.857803
415.5,20.592081,4.095987999999999
415.8,20.548523,4.548337999999999
416.0,20.539557,4.733082
416.3,20.490873,4.775341
416.5,20.481907,4.839369
416.8,20.431944,4.850894
417.0,20.388386,4.798391000000001
417.3,20.419132,4.793269
417.5,20.529306,4.784305000000001
417.8,20.586956,4.776621
418.0,20.56646,4.77406
418.3,20.545961,4.771498999999999
418.5,20.529306,4.767657
418.8,20.557491,4.763816
419.0,20.603611,4.757413
419.3,20.626671,4.752291
419.5,20.643326,4.74973
419.8,20.630514,4.747169
420.0,20.563896,4.743327
420.3,20.670229,4.744607
420.5,21.154484,4.736924
420.8,21.642878,4.743327
421.0,22.157183,4.752291
421.3,22.658812,4.740766000000001
421.5,23.160603,4.742046
421.8,23.650223,4.743327
422.0,24.070581,4.743327
422.3,24.487648,4.754852
422.5,24.169935,4.752291
422.8,23.891935,4.747169
423.0,23.611376,4.745888
423.3,23.473017,4.743327
423.5,23.126411,4.744607
423.8,23.09054,4.754852
424.0,23.063639,4.753571
424.3,23.030329,4.754852
424.5,22.993177,4.761255
424.8,22.63175,4.763816
425.0,22.590754,4.757413
425.3,22.549759,4.734363
425.5,22.515169,4.74973
425.8,22.538229,4.743327
426.0,22.553602,4.735643
426.3,22.349907,4.742046
426.5,21.850039,4.743327
426.8,22.658812,4.75101
427.0,22.31892,4.761255
427.3,21.850039,4.776621
427.5,21.348248,4.781744000000001
427.8,20.846617,4.793269
428.0,20.345123,4.800952
428.3,19.84392,4.800952
428.5,19.342926,4.798391000000001
428.8,18.841484,4.788146
429.0,18.339891,4.786866000000001
429.3,18.834055,4.788146
429.5,18.749502,4.780463
429.8,18.037212,4.779182
430.0,17.970594,4.790708
430.3,18.648289,4.809916
430.5,19.149206,4.827844
430.8,19.650457,4.844491000000001
431.0,20.15205,4.857296
431.3,20.643242,4.884188
431.5,21.048153,4.775341
431.8,21.371284,4.822721
432.0,21.373846,4.84321
432.3,21.398188,5.044258
432.5,21.434057,5.062409
432.8,,5.071373
433.0,,5.049603
433.3,,5.095704
433.5,,4.988137
433.8,,4.708975
434.0,,4.630861
434.3,,4.579638
434.5,,4.552746
434.8,,4.751233
435.0,,4.749953
435.3,,4.74355
435.5,,4.716658
435.8,,4.744831
436.0,,4.872886
436.3,,4.849836
436.5,,4.615494
436.8,,4.312001
437.0,,4.094083
437.3,,3.953221
437.5,,4.123536
437.8,,4.812476999999999
438.0,,4.583257
438.3,,4.557645
438.5,,4.754852
438.8,,4.742046
439.0,,4.59094
439.3,,4.510265
439.5,,4.485933999999999
439.8,,4.471848
440.0,,4.464165
440.3,,4.483373
440.5,,4.474409
440.8,,4.428309
441.0,,4.489776
441.3,,4.534594999999999
441.5,,4.534594999999999
441.8,,4.506423000000001
442.0,,4.427029
442.3,,4.465445
442.5,,4.461604
442.8,,4.485933999999999
443.0,,4.492337
443.3,,4.501301
443.5,,4.517948000000001
443.8,,4.52307
444.0,,4.514106
444.3,,4.465445
444.5,,4.47697
444.8,,4.489776
445.0,,4.505143
445.3,,4.491055999999999
445.5,,4.520509
445.8,,4.58966
446.0,,4.579415
446.3,,4.598623
446.5,,4.605026000000001
446.8,,4.598623
447.0,,4.597343
447.3,,4.581976
447.5,,4.583257
447.8,,4.575573
448.0,,4.571732
448.3,,4.557645
448.5,,4.548682
448.8,,4.558926
449.0,,4.579415
449.3,,4.561487000000001
449.5,,4.525631
449.8,,4.530754
450.0,,4.526912
450.3,,4.535876
450.5,,4.529473
450.8,,4.520509
451.0,,4.519229
451.3,,4.516668
451.5,,4.514106
451.8,,4.520509
452.0,,4.533315
452.3,,4.524351
452.5,,4.532033999999999
452.8,,4.533315
453.0,,4.514106
453.3,,4.482092
453.5,,4.45264
453.8,,4.462884
454.0,,4.419345
454.3,,4.421906
454.5,,4.416784
454.8,,4.419345
455.0,,4.43087
455.3,,4.503862000000001
455.5,,4.491055999999999
455.8,,4.532033999999999
456.0,,4.555084
456.3,,4.61271
456.5,,4.629357
456.8,,4.61399
457.0,,4.608868
457.3,,4.583257
457.5,,4.478251
457.8,,4.489776
458.0,,4.49874
458.3,,4.471848
458.5,,4.459043
458.8,,4.461604
459.0,,4.491055999999999
459.3,,4.507704
459.5,,4.52179
459.8,,4.49874
460.0,,4.474409
460.3,,4.464165
460.5,,4.450078
460.8,,4.443676
461.0,,4.439833999999999
461.3,,4.427029
461.5,,4.432151
461.8,,4.410381
462.0,,4.414223000000001
462.3,,4.389892
462.5,,4.38477
462.8,,4.369403
463.0,,4.337389
463.3,,4.33867
463.5,,4.336109
463.8,,4.329706
464.0,,4.332267
464.3,,4.368123000000001
464.5,,4.368123000000001
464.8,,4.314339
465.0,,4.360439
465.3,,4.259275
465.5,,4.332267
465.8,,4.249031
466.0,,4.237505000000001
466.3,,4.311777999999999
466.5,,4.318181
466.8,,4.319461
467.0,,4.313058
467.3,,4.314339
467.5,,4.3169
467.8,,4.325864
468.0,,4.325864
468.3,,4.323303
468.5,,4.319461
468.8,,4.309216999999999
469.0,,4.311777999999999
469.3,,4.304094999999999
469.5,,4.304094999999999
469.8,,4.295131
470.0,,4.273361
470.3,,4.266958
470.5,,4.264397
470.8,,4.307936
471.0,,4.298973
471.3,,4.29385
471.5,,4.169636
471.8,,3.948099
472.0,,3.932732
472.3,,4.011783
472.5,,3.984891
472.8,,3.954158
473.0,,3.997697
473.3,,4.068128
473.5,,4.112947
473.8,,4.1424
474.0,,4.141119000000001
474.3,,4.118069999999999
474.5,,4.229478
474.8,,4.329362000000001
475.0,,4.339606
475.3,,4.337045
475.5,,4.475346
475.8,,4.519229
476.0,,4.519229
476.3,,4.502582
476.5,,4.501301
476.8,,4.49874
477.0,,4.488494999999999
477.3,,4.485933999999999
477.5,,4.487215
477.8,,4.484653
478.0,,4.229822
478.3,,4.24775
478.5,,4.304094999999999
478.8,,4.351475
479.0,,4.348914
479.3,,4.336109
479.5,,4.336109
479.8,,4.337389
480.0,,4.337389
480.3,,4.345073
480.5,,4.302814
480.8,,4.332267
481.0,,4.386051
481.3,,4.416784
481.5,,4.442394999999999
481.8,,4.437273
482.0,,4.466726
482.3,,4.464165
482.5,,4.466726
482.8,,4.482092
483.0,,4.479531
483.3,,4.474409
483.5,,4.47697
483.8,,4.465445
484.0,,4.466726
484.3,,4.487215
484.5,,4.391173
484.8,,4.327145
485.0,,4.411662000000001
485.3,,4.350194999999999
485.5,,4.324584
485.8,,4.339951
486.0,,4.348914
486.3,,4.530754
486.5,,4.492337
486.8,,4.474409
487.0,,4.482092
487.3,,4.444955999999999
487.5,,4.441114
487.8,,4.421906
488.0,,4.425748
488.3,,4.451359
488.5,,4.450078
488.8,,4.45264
489.0,,4.439833999999999
489.3,,4.432151
489.5,,4.446237
489.8,,4.425748
490.0,,4.419345
490.3,,4.414223000000001
490.5,,4.398855999999999
490.8,,4.398855999999999
491.0,,4.398855999999999
491.3,,4.397575
491.5,,4.387331
491.8,,4.397575
492.0,,4.398855999999999
492.3,,4.409101000000001
492.5,,4.435992
492.8,,4.414223000000001
493.0,,4.392453
493.3,,4.324584
493.5,,4.373245
493.8,,4.373245
